id,created_at,text,favorite_count,retweet_count,truncated
1.25563E+18,Wed Apr 29 23:01:55 +0000 2020,"80% OFF WITH CODE : 5TLWNFGG
#LightningDeal #slickdeals #coupon #discount #code #dealsplus #amazon  #sale… https://t.co/EjvkkuIbl1",0,0,TRUE
1.25563E+18,Wed Apr 29 23:01:40 +0000 2020,RT @LindseyBrummitt: Have your own #StayAtHome street party and connect with neighbours and friends near and far with #TheBigLunch,0,3,FALSE
1.25563E+18,Wed Apr 29 23:01:38 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:01:35 +0000 2020,"RT @reiwanatto: ”Never give up”

#水戸カフェ #水戸ランチ #水戸グルメ #納豆 #ねばねば #令和 #令和納豆 #大豆 #発酵食品 #コロナ #コロナに負けるな #natto #reiwa #reiwanatto #soybeans #fer…",0,1,FALSE
1.25563E+18,Wed Apr 29 23:01:31 +0000 2020,RT @UzairMuzamir: Small transformation for my bedroom #stayathome https://t.co/XMNl6CuxDa,0,10436,FALSE
1.25563E+18,Wed Apr 29 23:01:27 +0000 2020,RT @MissGFYCuffy: @darknessn2light @MythSerene @alice4u2010 @Boston_Grandpa @BostonStrongB @captrwrpnts @actionp24 @ACJJustice @DCooper_Res…,0,3,FALSE
1.25563E+18,Wed Apr 29 23:01:23 +0000 2020,RT @abc15: #BREAKING: Arizona will extend #StayAtHome order with modifications to May 15. LIVE VIDEO: https://t.co/oBdgSFLiHY #abc15 https:…,0,60,FALSE
1.25563E+18,Wed Apr 29 23:01:15 +0000 2020,"RT @PSG_inside: 🎥 𝔹𝕖𝕤𝕥 𝕠𝕗 @KMbappe 
 
1⃣ minute de 𝘱𝘶𝘳 bonheur 🤩

#StayAtHome https://t.co/ZeMun1Khy9",0,421,FALSE
1.25563E+18,Wed Apr 29 23:01:14 +0000 2020,"RT @KingRichBanjo: Here's a #banjo cover I did of 'Old Kimball'

https://t.co/BEq4C7J3tG

Check it on out 👀🎶🏞

#DisabledVocalist
#folkmusic…",0,2,FALSE
1.25563E+18,Wed Apr 29 23:01:13 +0000 2020,RT @LKSforGilbert: I appreciate Gov @dougducey for being thoughtful and weighing advice and data from public health officials and also reco…,0,1,FALSE
1.25563E+18,Wed Apr 29 23:01:05 +0000 2020,"RT @AdrianE1337: We really want to make an impact on someone's financial struggles.

#BailoutHumansNow

#Philanthropist #AllInThisTogether…",0,17,FALSE
1.25563E+18,Wed Apr 29 23:01:01 +0000 2020,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",0,36508,FALSE
1.25563E+18,Wed Apr 29 23:00:56 +0000 2020,"RT @BT21_: We can fight the spread of COVID-19 together by sticking to the basics. 💓

Follow the steps to protect yourself with BT21! 📝

#C…",0,32649,FALSE
1.25563E+18,Wed Apr 29 23:00:56 +0000 2020,RT @OfficialGLEEtv: Gleeks! Are you in need of a pick me up? We have just the thing to lift your sprits… Check out our brand new Glee Hits…,0,213,FALSE
1.25563E+18,Wed Apr 29 23:00:55 +0000 2020,"RT @BhavishaPatel: BREAKING: Gov. Jay Inslee extends Washington's #StayAtHome order. The current order was supposed to expire Monday.
He sa…",0,14,FALSE
1.25563E+18,Wed Apr 29 23:00:55 +0000 2020,"STAY HOME, STAY SAFE
#PSCA #PPIC3 #Safecity #Safety #Precaution #covid19 #coronavirus #Lahore #Pakistan #Health… https://t.co/HKN5iiazIl",0,0,TRUE
1.25563E+18,Wed Apr 29 23:00:55 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:00:55 +0000 2020,"It's the biggest day of the week for me! 😂🤣 #thelittlethings #stayathome #roshambobaby

🙌🏼 @the_not_so_bad_dad https://t.co/Mrj1ZsQcAX",0,0,FALSE
1.25563E+18,Wed Apr 29 23:00:52 +0000 2020,"Stay Home 
Stay Healthy 
Stay Connected 
#stayhome #stayathome #arizona #coronavirus #COVID19 
#DougDucey https://t.co/PvXYbxIE3w",1,0,FALSE
1.25563E+18,Wed Apr 29 23:00:52 +0000 2020,"RT @JillDLawrence: By Tom Ridge (ex-governor, ex-DHS secretary and very ticked off Vietnam vet): Selfish protests against #CoronavirusPande…",0,340,FALSE
1.25563E+18,Wed Apr 29 23:00:45 +0000 2020,RT @abc15: #BREAKING: Arizona will extend #StayAtHome order with modifications to May 15. LIVE VIDEO: https://t.co/oBdgSFLiHY #abc15 https:…,0,60,FALSE
1.25563E+18,Wed Apr 29 23:00:45 +0000 2020,RT @amazingraceart: Trying to stay in the zone ❣️Another little 8x8 inch acrylic on canvas just completed. #WednesdayVibes #artists #artoft…,0,54,FALSE
1.25563E+18,Wed Apr 29 23:00:43 +0000 2020,RT @mpolletta: Here are the specifics on the modifications to Arizona's #stayathome order. https://t.co/PhvnJndND8,0,5,FALSE
1.25563E+18,Wed Apr 29 23:00:42 +0000 2020,RT @openletterbot: 🖋 Support Cristen by signing “Keep Ohio Closed!” and I’ll deliver a copy to your officials too: https://t.co/wrLjFL1kmE…,0,1,FALSE
1.25563E+18,Wed Apr 29 23:00:39 +0000 2020,"RT @ScaryMoviePod: Don't #unfriend us! Listen to our latest episode NOW on your fav podcast platform 💻

#Horror #Podcast #Zoom #Skype #Horr…",0,1,FALSE
1.25563E+18,Wed Apr 29 23:00:34 +0000 2020,"RT @Suzy_Henderson: The Beauty Shop: Dark Times Reveal Remarkable People.
Based on a true story.
""A superb debut novel which felt like a la…",0,36,FALSE
1.25563E+18,Wed Apr 29 23:00:29 +0000 2020,"”Never give up”

#水戸カフェ #水戸ランチ #水戸グルメ #納豆 #ねばねば #令和 #令和納豆 #大豆 #発酵食品 #コロナ #コロナに負けるな #natto #reiwa #reiwanatto… https://t.co/yuPmkCr5q6",4,1,TRUE
1.25563E+18,Wed Apr 29 23:05:26 +0000 2020,"RT @EPICMuseumCHQ: Brighten your Wednesday with some Irish trad! From solo to céilí dancing, instrumental musicianship to sean nós singing,…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:05:20 +0000 2020,Still getting it in together... even though we’re apart #UpRoar #StayAtHome https://t.co/YDjPak1TLx,0,0,FALSE
1.25563E+18,Wed Apr 29 23:05:12 +0000 2020,RT @orrzie: Another parody from me to all of you! Shout outs to ⁦@Garrington_Cat⁩ @PCElliottLPS⁩ and all front line workers! #staypositive…,0,4,FALSE
1.25563E+18,Wed Apr 29 23:05:09 +0000 2020,RT @ellski: My U14 rugby team have put together a video to help people smile and and remind people to #stayathome We are also raising money…,0,1,FALSE
1.25563E+18,Wed Apr 29 23:05:02 +0000 2020,RT @JKDubai1: @kimmison @Rhonald121 @SaharaSarai @hamedomaribrah3 @AmalShal27 @sushilpershad @sedatzelkan @elliesangelwing @roseflourish_13…,0,4,FALSE
1.25563E+18,Wed Apr 29 23:04:48 +0000 2020,RT @abc15: #BREAKING: Arizona will extend #StayAtHome order with modifications to May 15. LIVE VIDEO: https://t.co/oBdgSFLiHY #abc15 https:…,0,60,FALSE
1.25563E+18,Wed Apr 29 23:04:47 +0000 2020,stay home and be safe from the virus thank you !#StayAtHome #Spreadawareness#StayAtHome.,0,0,FALSE
1.25563E+18,Wed Apr 29 23:04:47 +0000 2020,RT @age_uk: Finding it hard to stay active during #lockdown? There are plenty of ways that you can keep moving while continuing to #StayAtH…,0,17,FALSE
1.25563E+18,Wed Apr 29 23:04:40 +0000 2020,"80% OFF WITH CODE : XGM8HHX4

#LightningDeal #slickdeals #coupon #discount #code #dealsplus #amazon  #sale… https://t.co/bUacei7ITq",0,0,TRUE
1.25563E+18,Wed Apr 29 23:04:33 +0000 2020,RT @Neelofa: Today we begin the 4th phase of MCO and the number of new cases has also been looking good. So proud of how our country is han…,0,280,FALSE
1.25563E+18,Wed Apr 29 23:04:31 +0000 2020,"I really do missing going out and doing things, literally just work and home like I’m a literal robot. Stay at home… https://t.co/G8GrDrw7be",0,0,TRUE
1.25563E+18,Wed Apr 29 23:04:30 +0000 2020,"RT @alfonslopeztena: Spreading coronavirus in U.S. — Religious fanatics gather in large numbers in New York, no #SocialDistancing, no #Stay…",0,119,FALSE
1.25563E+18,Wed Apr 29 23:04:26 +0000 2020,"RT @binestom: These days, weeks and surely months are perfectly fitting for the rediscovery of Tom’s work, interviews and Cons.
Have fun an…",0,10,FALSE
1.25563E+18,Wed Apr 29 23:04:22 +0000 2020,RT @mpolletta: Here are the specifics on the modifications to Arizona's #stayathome order. https://t.co/PhvnJndND8,0,5,FALSE
1.25563E+18,Wed Apr 29 23:04:21 +0000 2020,"Global situation, 30 April 2020, 06:00 A.M.
- Total confirmed 3,207,797
- Recovered: 997,178
- Active cases: 1,983,… https://t.co/Ps0idN1Wl0",0,0,TRUE
1.25563E+18,Wed Apr 29 23:04:20 +0000 2020,RT @EmilyYoungerKSN: .@GovLauraKelly is expected to let the statewide stay-at-home order expire on May 3 at midnight. She is set to unveil…,0,1,FALSE
1.25563E+18,Wed Apr 29 23:04:19 +0000 2020,"RT @JillDLawrence: By Tom Ridge (ex-governor, ex-DHS secretary and very ticked off Vietnam vet): Selfish protests against #CoronavirusPande…",0,340,FALSE
1.25563E+18,Wed Apr 29 23:04:10 +0000 2020,@NCDCgov I wonder what the numbers would be come next week upward. #StayAtHome,0,0,FALSE
1.25563E+18,Wed Apr 29 23:04:07 +0000 2020,RT @montypython: Spare a thought for those much more fortunate than us today... #montypython #stayathome #bailouts https://t.co/IyF4txDlTV,0,355,FALSE
1.25563E+18,Wed Apr 29 23:04:04 +0000 2020,"#UkaidiWaMagufuli #Tanzania @usembassytz The president decided that they will behave normally,you see...now the… https://t.co/5T3NjkA11E",0,0,TRUE
1.25563E+18,Wed Apr 29 23:04:03 +0000 2020,"@TartanSpoon @mimisbakehouse Omg what a work of art.. I wouldn't want to eat it, but frame it, looks that good! #StayAtHome",0,0,FALSE
1.25563E+18,Wed Apr 29 23:04:01 +0000 2020,"#Jammin' Cosoro Radio Jingle - Radio 4 Afrobeat Lovers
Listen on DAB Radio around Manchester, Glasgow, Portmouth &amp;… https://t.co/vbA6RPMhOi",0,0,TRUE
1.25563E+18,Wed Apr 29 23:03:59 +0000 2020,"RT @EpochTimes: 5 #Businesses have filed a lawsuit against @GovWhitmer and @MichiganHHS Director Robert Gordon, accusing them of violating…",0,137,FALSE
1.25563E+18,Wed Apr 29 23:03:57 +0000 2020,"RT @azcentral: #BREAKING Gov. @dougducey has extended Arizona's statewide #StayAtHome order through May 15 with modifications.
https://t.co…",0,11,FALSE
1.25563E+18,Wed Apr 29 23:03:56 +0000 2020,"RT @BamaiyiDanladi: If U Like This This Painting, Help Me Retweet 
#Please #SaySafe #CoronaVirusIsReal.
#CBN #Ncdc #Covid19 #Stayathome. ht…",0,166,FALSE
1.25563E+18,Wed Apr 29 23:03:56 +0000 2020,"Making the best of what we got 🏖💗 

#FieldDay #SwimmingPool #autismmomma #StayAtHome #SocialDistancing #COVID19 https://t.co/mguNWOYCVC",0,0,FALSE
1.25563E+18,Wed Apr 29 23:03:46 +0000 2020,RT @LasVegasLocally: #StayAtHome will be easier when it's 117 degrees outside,0,129,FALSE
1.25563E+18,Wed Apr 29 23:03:41 +0000 2020,RT @OfficialGLEEtv: Gleeks! Are you in need of a pick me up? We have just the thing to lift your sprits… Check out our brand new Glee Hits…,0,213,FALSE
1.25563E+18,Wed Apr 29 23:03:40 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:03:36 +0000 2020,"RT @JillDLawrence: By Tom Ridge (ex-governor, ex-DHS secretary and very ticked off Vietnam vet): Selfish protests against #CoronavirusPande…",0,340,FALSE
1.25563E+18,Wed Apr 29 23:03:28 +0000 2020,#BREAKINGNEWS: Extremely concerning reports of children experiencing inflammatory conditions due to previously unde… https://t.co/sVNXDrHq67,0,0,TRUE
1.25563E+18,Wed Apr 29 23:03:24 +0000 2020,"RT @rubensheffd03: @FCBarcelona See you tomorrow Barca fans⚽️
Stay safe #StayAtHome 
#Messi #Music https://t.co/2yQ7IDsmUw",0,1,FALSE
1.25563E+18,Wed Apr 29 23:03:21 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:03:20 +0000 2020,"Slate after slate after slate 🎬 (do I show enough personality in this?😂😂) 
•
•
•
•
•
•
#selftape #actor #quarentine… https://t.co/JQ3gtTu7ll",0,0,TRUE
1.25563E+18,Wed Apr 29 23:03:14 +0000 2020,RT @mpolletta: Here are the specifics on the modifications to Arizona's #stayathome order. https://t.co/PhvnJndND8,0,5,FALSE
1.25563E+18,Wed Apr 29 23:03:13 +0000 2020,"RT @azcentral: #BREAKING Gov. @dougducey has extended Arizona's statewide #StayAtHome order through May 15 with modifications.
https://t.co…",0,11,FALSE
1.25563E+18,Wed Apr 29 23:03:11 +0000 2020,RT @mpolletta: Here are the specifics on the modifications to Arizona's #stayathome order. https://t.co/PhvnJndND8,0,5,FALSE
1.25563E+18,Wed Apr 29 23:03:08 +0000 2020,"📬 I delivered this ✉️ from Vivianna, a constituent in Goodyear, Ariz., to @dougducey  #AZpol #StayAtHome

📝 Write y… https://t.co/zhpHHzfRxC",1,0,TRUE
1.25563E+18,Wed Apr 29 23:03:06 +0000 2020,"RT @LaLigaEN: When @Torres sent the defence for a hotdog. 🌭

#OnThisDay ❤️ @atletienglish 
#StayAtHome #LaLigaSantander https://t.co/24AoWc…",0,149,FALSE
1.25563E+18,Wed Apr 29 23:03:06 +0000 2020,RT @A4Ny14: Be still my heart... a Republican governor actually does the right thing and extends his state's #StayAtHome orders until May 1…,0,2,FALSE
1.25563E+18,Wed Apr 29 23:03:05 +0000 2020,"RT @IrishDataViz: 2/2 
Latest 5-day growth rates.

As above, large drop in the death growth rate comes from the inclusion of probable death…",0,1,FALSE
1.25563E+18,Wed Apr 29 23:03:04 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:03:02 +0000 2020,"RT @Alice__77__: #rose #flowers #plants 
#nature #spring
#photography
#flowerphotography
#naturephotography 
#Video #media
#StayHome
#StayA…",0,8,FALSE
1.25563E+18,Wed Apr 29 23:03:02 +0000 2020,RT @EkurhuleniE: Music Maestro @Shimza01 donated food parcels to the community of Winnie Mandela Section in Tembisa accompanied by the regi…,0,276,FALSE
1.25563E+18,Wed Apr 29 23:03:02 +0000 2020,"https://t.co/XtZHvUtaDY
video..UP
#Europe #Subscribe #Romania #Trendingnow #covid19 #bucharest #cluj #staysafe #uk… https://t.co/4BrhWyq0e0",0,0,TRUE
1.25563E+18,Wed Apr 29 23:02:58 +0000 2020,"RT @JillDLawrence: By Tom Ridge (ex-governor, ex-DHS secretary and very ticked off Vietnam vet): Selfish protests against #CoronavirusPande…",0,340,FALSE
1.25563E+18,Wed Apr 29 23:02:54 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:02:53 +0000 2020,RT @TartanSpoon: **GIVEAWAY** WIN this amazing fantastic tray bake selection from @mimisbakehouse delivered straight to your door to help y…,0,708,FALSE
1.25563E+18,Wed Apr 29 23:02:46 +0000 2020,"@FCBarcelona See you tomorrow Barca fans⚽️
Stay safe #StayAtHome 
#Messi #Music https://t.co/2yQ7IDsmUw",0,1,FALSE
1.25563E+18,Wed Apr 29 23:02:46 +0000 2020,We got NEW prints up baby!! Use code “stayathome” for 20% off! https://t.co/19S3dZJwL4 https://t.co/oSLsqgHZtr,0,0,FALSE
1.25563E+18,Wed Apr 29 23:02:45 +0000 2020,Gov. @dougducey says he may know why Pres. Trump plans to visit AZ next week but is not aware of plans for a rally.… https://t.co/seKX8Muoad,1,0,TRUE
1.25563E+18,Wed Apr 29 23:02:44 +0000 2020,"RT @QuickTake: 💕 ""The meeting was at full capacity throughout the 2 hours and 30 minutes.""

This couple in Mumbai held a #StayAtHome weddin…",0,50,FALSE
1.25563E+18,Wed Apr 29 23:02:42 +0000 2020,"RT @IyanlaVanzant: Here's your Daily Anti Viral Message - Day 40

Living Beyond the Virus - Warrior Wednesday!  
What are you waging war on…",0,2,FALSE
1.25563E+18,Wed Apr 29 23:02:42 +0000 2020,RT @LasVegasLocally: #StayAtHome will be easier when it's 117 degrees outside,0,129,FALSE
1.25563E+18,Wed Apr 29 23:02:39 +0000 2020,"RT @BamaiyiDanladi: If U Like This This Painting, Help Me Retweet 
#Please #SaySafe #CoronaVirusIsReal.
#CBN #Ncdc #Covid19 #Stayathome. ht…",0,166,FALSE
1.25563E+18,Wed Apr 29 23:02:39 +0000 2020,"RT @Tell_Michelle_: So you’ll tell the national news your plan before you tell Nevadans, the people you serve? Got it. Says a lot. #coronav…",0,19,FALSE
1.25563E+18,Wed Apr 29 23:02:39 +0000 2020,"RT @LaLigaEN: When @Torres sent the defence for a hotdog. 🌭

#OnThisDay ❤️ @atletienglish 
#StayAtHome #LaLigaSantander https://t.co/24AoWc…",0,149,FALSE
1.25563E+18,Wed Apr 29 23:02:37 +0000 2020,RT @TartanSpoon: **GIVEAWAY** WIN this amazing fantastic tray bake selection from @mimisbakehouse delivered straight to your door to help y…,0,708,FALSE
1.25563E+18,Wed Apr 29 23:02:36 +0000 2020,"RT @UNESCO: The story of Jazz is written into the quest for human dignity, democracy &amp; civil rights.

Photographer Jürgen Schadeberg’s work…",0,7,FALSE
1.25563E+18,Wed Apr 29 23:02:33 +0000 2020,"RT @ageoffeargame: The sand turns red, that won't end well!
#stayathome !https://t.co/ZcnDJGE4ZO
#AgeOfFearGame #fantasy #gamedev #gaming #…",0,2,FALSE
1.25563E+18,Wed Apr 29 23:02:28 +0000 2020,"RT @PaulaMaier3: It’s really easy to slide into wearing your #pj’s it baggy sweatpants when mandated to #stayathome, but I believe that can…",0,5,FALSE
1.25563E+18,Wed Apr 29 23:02:23 +0000 2020,I find I’m in a very content bubble with my lovely kid and husband a lot of the time then moments of terror largely… https://t.co/nmvQa13seF,0,0,TRUE
1.25563E+18,Wed Apr 29 23:02:20 +0000 2020,RT @adinawhite: My 7 year old made a step counter today @brilliant_labs @microbit_edu #makesomethingbrilliant #StayAtHome #homelearning htt…,0,0,FALSE
1.25563E+18,Wed Apr 29 23:02:19 +0000 2020,RT @lumoselta: Instant Tik tok with my lovely daughter #lockdown #StayAtHome https://t.co/wFdzotSMQL,0,13,FALSE
1.25563E+18,Wed Apr 29 23:02:16 +0000 2020,WHAT YOU DON'T WANT YOUR DAD TO SAY ABOUT YOU!!! ...spelling bees baseba... https://t.co/Rs9mNeN0fL via @YouTube… https://t.co/WheHM82jzK,0,0,TRUE
1.25563E+18,Wed Apr 29 23:02:13 +0000 2020,@EkurhuleniE @Shimza01 @City_Ekurhuleni I can see mum Winnie is beaming just by seeing this wonderful things you ar… https://t.co/KggwYX3DSK,0,0,TRUE
1.25563E+18,Wed Apr 29 23:02:13 +0000 2020,RT @mpolletta: Here are the specifics on the modifications to Arizona's #stayathome order. https://t.co/PhvnJndND8,0,5,FALSE
1.25563E+18,Wed Apr 29 23:02:10 +0000 2020,Sometimes you just gotta hide under the bed until it’s safe. #StayAtHome https://t.co/rESRtAG17H,0,0,FALSE
1.25563E+18,Wed Apr 29 23:02:03 +0000 2020,"Slowly and gingerly parts of the world are reopening.
Swiss were very disciplined in staying indoors.… https://t.co/K0lbuQ2Sb3",0,0,TRUE
1.25563E+18,Wed Apr 29 23:02:03 +0000 2020,Cravings are wicked!!😬🤗 homemade chili nachos #homecooking #homemade #StayAtHome https://t.co/jJbsO8ph2R,0,0,FALSE
1.25563E+18,Wed Apr 29 23:02:03 +0000 2020,RT @abc15: #BREAKING: Arizona will extend #StayAtHome order with modifications to May 15. LIVE VIDEO: https://t.co/oBdgSFLiHY #abc15 https:…,0,60,FALSE
1.25563E+18,Wed Apr 29 23:02:02 +0000 2020,"RT @EpochTimes: 5 #Businesses have filed a lawsuit against @GovWhitmer and @MichiganHHS Director Robert Gordon, accusing them of violating…",0,137,FALSE
1.25563E+18,Wed Apr 29 23:02:01 +0000 2020,"ICYMI, here's our second segment on @VICETV's Quarantine Hour

#distancelearning #stayathome https://t.co/E9mrZae76c",0,0,FALSE
